wavelength,flux
5432.502,11.307
5433.755,11.139
5435.005,12.299
5436.258,11.427
5437.509,11.181
5438.763,11.944
5440.014,12.823
5441.265,11.406
5442.52,13.006
5443.772,11.307
5445.027,11.073
5446.28,12.44
5447.536,11.416
5448.789,12.331
5450.042,10.656
5451.299,11.197
5452.553,10.724
5453.811,11.441
5455.065,10.662
5456.323,11.521
5457.579,12.714
5458.834,12.235
5460.093,11.412
5461.349,12.57
5462.608,12.729
5463.865,11.528
5465.125,12.039
5466.382,11.935
5467.64,12.596
5468.9,12.08
5470.159,11.827
5471.42,13.279
5472.679,13.984
5473.94,12.555
5475.2,10.687
5476.462,11.633
5477.722,13.009
5478.982,11.548
5480.246,12.32
5481.507,12.048
5482.771,11.912
5484.032,11.217
5485.296,10.06
5486.559,11.814
5487.821,12.93
5489.086,10.889
5490.349,11.83
5491.615,11.058
5492.878,11.891
5494.145,12.55
5495.409,12.325
5496.673,12.121
5497.94,12.397
5499.206,11.47
5500.474,11.632
5501.739,12.946
5503.007,12.445
5504.273,12.109
5505.54,10.14
5506.81,11.149
5508.076,12.424
5509.346,11.285
5510.614,12.557
5511.884,12.941
5513.152,12.831
5514.421,12.701
5515.692,11.467
5516.961,12.135
5518.233,12.938
5519.503,14.061
5520.776,13.622
5522.046,12.335
5523.316,13.304
5524.59,11.178
5525.861,11.867
5527.135,12.833
5528.406,12.517
5529.681,11.687
5530.954,12.535
5532.226,14.592
5533.501,12.691
5534.774,11.686
5536.051,12.302
5537.324,11.312
5538.601,9.816
5539.875,10.848
5541.15,12.304
5542.428,11.259
5543.703,12.024
5544.981,13.132
5546.257,12.133
5547.536,11.374
5548.812,11.139
5550.088,12.173
5551.368,12.369
5552.645,12.173
5553.926,12.124
5555.203,11.329
5556.484,10.768
5557.763,10.551
5559.041,11.537
5560.323,12.151
5561.602,11.972
5562.885,13.162
5564.165,11.954
5565.447,12.148
5566.728,10.655
5568.008,10.293
5569.292,14.335
5570.574,12.45
5571.858,11.47
5573.14,10.602
5574.425,11.041
5575.708,13.707
5576.993,10.914
5578.276,18.493
5579.56,2.161
5580.846,9.472
5582.13,14.771
5583.417,12.562
5584.702,13.484
5585.989,10.951
5587.274,13.489
5588.56,11.336
5589.849,11.084
5591.135,10.594
5592.424,10.172
5593.71,11.523
5595,11.065
5596.288,12.4
5597.575,11.011
5598.866,11.339
5600.154,9.977
5601.445,12.396
5602.733,12.066
5604.025,11.41
5605.315,12.661
5606.604,11.457
5607.897,10.784
5609.187,13.564
5610.48,12.097
5611.771,11.202
5613.065,12.422
5614.357,11.736
5615.648,11.352
5616.943,12.831
5618.235,11.238
5619.531,11.004
5620.824,11.612
5622.12,11
5623.413,11.536
5624.707,10.653
5626.004,11.929
5627.298,12.086
5628.596,12.686
5629.891,11.618
5631.189,11.382
5632.484,11.651
5633.78,11.403
5635.079,11.916
5636.375,13.489
5637.675,12.16
5638.972,12.246
5640.272,13.472
5641.57,12.16
5642.868,13.475
5644.169,12.571
5645.468,11.357
5646.77,11.999
5648.068,12.354
5649.371,11.015
5650.67,10.73
5651.971,11.72
5653.274,11.518
5654.574,11.831
5655.878,13.065
5657.18,11.991
5658.484,11.808
5659.786,12.013
5661.088,10.674
5662.393,10.038
5663.696,12.065
5665.002,9.958
5666.305,12.355
5667.612,11.62
5668.916,11.173
5670.22,10.99
5671.527,12.919
5672.832,12.305
5674.14,10.502
5675.445,11.858
5676.754,10.382
5678.06,12.739
5679.37,12.691
5680.676,12.493
5681.983,11.497
5683.293,11.368
5684.601,11.545
5685.911,11.031
5687.219,10.838
5688.531,11.349
5689.839,11.091
5691.148,11.947
5692.461,11.762
5693.771,12.454
5695.083,10.255
5696.394,11.831
5697.707,11.104
5699.018,11.47
5700.329,10.619
5701.643,11.769
5702.955,12.667
5704.27,11.53
5705.583,11.563
5706.898,11.393
5708.211,12.047
5709.524,11.222
5710.841,11.588
5712.154,10.802
5713.472,11.664
5714.786,9.415
5716.104,11.508
5717.419,10.218
5718.734,10.646
5720.053,11.801
5721.369,10.852
5722.688,10.774
5724.004,10.532
5725.324,12.254
5726.642,11.957
5727.959,12.015
5729.28,10.529
5730.598,11.628
5731.919,11.34
5733.238,10.005
5734.56,12.639
5735.879,10.215
5737.199,11.707
5738.521,11.903
5739.842,11.543
5741.166,10.878
5742.486,11.554
5743.811,11.011
5745.132,11.873
5746.454,12.937
5747.778,13.383
5749.101,11.583
5750.427,11
5751.75,13.24
5753.076,13.432
5754.399,10.509
5755.723,11.742
5757.05,11.221
5758.375,11.811
5759.703,8.732
5761.027,9.115
5762.356,7.445
5763.682,8.968
5765.008,9.255
5766.337,9.732
5767.664,10.57
5768.994,8.208
5770.321,9.632
5771.651,10.598
5772.979,10.551
5774.307,11.392
5775.639,10.903
5776.967,10.54
5778.299,10.29
5779.629,9.239
5780.961,10.203
5782.292,9.271
5783.625,10.085
5784.956,10.108
5786.286,10.834
5787.621,11.343
5788.952,11.783
5790.287,12.303
5791.619,9.45
5792.955,10.037
5794.287,11.836
5795.62,11.794
5796.957,12.1
5798.29,11.472
5799.627,13.341
5800.961,12.234
5802.299,9.82
5803.634,10.715
5804.969,10.348
5806.308,12.224
5807.644,10.205
5808.982,9.716
5810.319,10.491
5811.659,10.915
5812.996,11.774
5814.333,12.153
5815.674,10.595
5817.012,11.286
5818.353,11.561
5819.691,10.325
5821.034,12.738
5822.373,11.976
5823.712,13.85
5825.055,12.021
5826.395,11.059
5827.739,10.646
5829.079,9.815
5830.423,11.783
5831.765,10.504
5833.106,11.761
5834.452,10.862
5835.793,11.184
5837.14,10.872
5838.482,13.147
5839.829,13.545
5841.172,13.467
5842.516,12.986
5843.863,12.429
5845.208,12.259
5846.555,11.773
5847.9,11.955
5849.249,12.679
5850.594,11.241
5851.94,12.618
5853.29,13.419
5854.636,11.776
5855.986,10.999
5857.333,12.085
5858.684,11.335
5860.032,10.947
5861.38,13.037
5862.732,11.873
5864.081,10.867
5865.433,12.958
5866.782,10.564
5868.135,12.546
5869.485,9.93
5870.835,10.894
5872.189,11.444
5873.54,10.206
5874.894,9.907
5876.246,9.989
5877.601,9.921
5878.953,10.849
5880.305,12.123
5881.661,11.636
5883.015,11.143
5884.371,12.984
5885.725,12.265
5887.082,12.848
5888.437,13.407
5889.794,10.797
5891.149,10.823
5892.504,12.186
5893.863,11.946
5895.219,14.658
5896.579,13.501
5897.935,11.428
5899.295,12.144
5900.652,12.27
5902.01,13.248
5903.371,12.471
5904.729,12.505
5906.09,13.064
5907.449,12.789
5908.811,11.935
5910.17,11.2
5911.53,10.994
5912.893,10.339
5914.253,12.265
5915.617,13.538
5916.978,13.659
5918.343,13.484
5919.704,13.544
5921.066,13.076
5922.431,13.026
5923.794,12.463
5925.16,11.866
5926.523,13.121
5927.89,12.885
5929.253,12.969
5930.617,13.783
5931.985,13.887
5933.35,12.739
5934.718,12.678
5936.083,12.498
5937.452,10.359
5938.818,10.789
5940.184,12.589
5941.554,11.75
5942.92,10.157
5944.291,12.449
5945.659,12.056
5947.03,11.808
5948.397,12.331
5949.766,13.324
5951.138,12.558
5952.507,12.695
5953.88,12.977
5955.25,11.322
5956.623,11.782
5957.993,12.609
5959.364,11.307
5960.738,11.836
5962.109,12.074
5963.484,13.705
5964.856,11.374
5966.231,13.425
5967.604,13.886
5968.977,12.755
5970.353,13.681
5971.727,13.199
5973.104,13.388
5974.478,13.268
5975.855,12.54
5977.23,12.605
5978.605,12.413
5979.984,13.693
5981.36,12.478
5982.739,11.815
5984.115,12.901
5985.495,12.989
5986.872,11.341
5988.25,11.598
5989.63,12.369
5991.008,11.621
5992.39,11.888
5993.768,12.782
5995.15,12.875
5996.53,12.922
5997.913,12.866
5999.292,12.437
6000.672,11.652
6002.056,11.888
6003.437,12.313
6004.821,11.817
6006.203,12.052
6007.587,12.986
6008.97,13.182
6010.352,12.558
6011.738,11.872
6013.121,11.599
6014.508,11.189
6015.891,12.483
6017.278,13.04
6018.663,13.099
6020.047,12.768
6021.436,12.682
6022.821,12.596
6024.209,11.323
6025.596,10.869
6026.985,11.506
6028.372,12.276
6029.758,12.583
6031.149,12.355
6032.536,12.648
6033.927,12.901
6035.315,12.177
6036.707,12.228
6038.096,11.908
6039.485,12.784
6040.877,12.976
6042.267,12.305
6043.661,13.609
6045.051,14.194
6046.445,12.869
6047.836,12.75
6049.227,13.279
6050.622,13.355
6052.014,13.386
6053.41,12.88
6054.802,12.621
6056.198,13.266
6057.592,11.532
6058.985,11.779
6060.382,13.24
6061.776,13.562
6063.174,13.566
6064.569,13.331
6065.968,12.722
6067.363,13.112
6068.759,13.31
6070.158,12.917
6071.555,12.759
6072.955,12.477
6074.352,11.817
6075.753,11.745
6077.15,12.521
6078.548,14.271
6079.95,13.163
6081.349,12.213
6082.751,11.918
6084.15,12.768
6085.554,14.049
6086.954,12.197
6088.354,12.733
6089.758,12.182
6091.159,11.719
6092.563,12.767
6093.965,13.579
6095.37,12.779
6096.772,12.438
6098.178,12.095
6099.581,13.13
6100.984,12.812
6102.391,11.402
6103.795,12.953
6105.203,13.043
6106.607,11.211
6108.015,12.686
6109.42,12.213
6110.826,11.554
6112.235,12.204
6113.641,12.973
6115.051,12.958
6116.458,11.913
6117.868,12.683
6119.275,12.71
6120.683,12.813
6122.095,13.378
6123.503,12.702
6124.915,12.482
6126.324,12.069
6127.737,13.68
6129.146,13.297
6130.557,12.729
6131.97,12.514
6133.381,12.278
6134.795,12.215
6136.207,13.035
6137.622,11.999
6139.034,11.756
6140.446,12.204
6141.862,12.264
6143.275,12.847
6144.691,12.041
6146.105,12.226
6147.522,12.849
6148.937,12.683
6150.351,10.737
6151.769,12.146
6153.185,11.604
6154.604,12.566
6156.019,12.815
6157.439,13.094
6158.855,12.867
6160.272,12.933
6161.693,13.084
6163.11,12.104
6164.531,12.001
6165.95,12.035
6167.371,12.189
6168.79,12.288
6170.209,11.977
6171.632,13
6173.052,12.163
6174.476,11.198
6175.896,12.772
6177.32,13.164
6178.741,12.694
6180.163,11.941
6181.587,11.597
6183.01,12.318
6184.436,12.326
6185.858,12.296
6187.285,13.524
6188.708,12.31
6190.132,12.416
6191.559,13.056
6192.983,12.985
6194.412,11.683
6195.836,12.771
6197.265,13.039
6198.691,11.956
6200.117,12.409
6201.547,11.782
6202.973,11.095
6204.404,12.133
6205.831,11.522
6207.262,12.983
6208.69,12.612
6210.122,12.402
6211.55,11.423
6212.979,12.594
6214.412,12.695
6215.842,12.696
6217.275,12.795
6218.706,13.862
6220.139,13.001
6221.57,13.184
6223.001,13.734
6224.437,12.532
6225.869,12.648
6227.304,11.518
6228.737,11.973
6230.173,12.208
6231.606,12.319
6233.04,11.456
6234.477,12.32
6235.912,11.553
6237.35,11.508
6238.784,10.907
6240.223,12.618
6241.659,12.752
6243.094,11.73
6244.534,11.463
6245.971,11.233
6247.411,11.599
6248.848,11.591
6250.289,12.231
6251.727,12.337
6253.165,13.334
6254.607,13.647
6256.046,12.633
6257.489,13.265
6258.928,12.317
6260.372,12.605
6261.812,11.922
6263.252,13.03
6264.696,12.677
6266.138,12.438
6267.583,13.828
6269.024,12.989
6270.47,12.051
6271.913,12.296
6273.355,11.841
6274.802,12.667
6276.246,12.083
6277.693,12.586
6279.137,14.073
6280.585,12.437
6282.03,12.303
6283.475,12.083
6284.924,13.33
6286.37,13.572
6287.819,12.454
6289.266,12.499
6290.716,12.778
6292.164,12.833
6293.611,13.149
6295.062,11.538
6296.51,12.78
6297.962,13.601
6299.411,13.257
6300.864,15.121
6302.313,12.469
6303.763,14.393
6305.217,14.967
6306.667,13.442
6308.122,12.559
6309.573,12.147
6311.028,12.321
6312.479,12.674
6313.932,12.344
6315.388,12.344
6316.84,11.977
6318.297,12.724
6319.751,12.319
6321.208,11.672
6322.662,12.696
6324.12,12.63
6325.575,12.971
6327.03,13.281
6328.489,12.691
6329.945,13.393
6331.405,13.069
6332.861,12.76
6334.322,13.254
6335.779,13.163
6337.236,12.569
6338.698,12.112
6340.156,12.227
6341.618,12.298
6343.077,11.614
6344.54,13.886
6345.999,12.2
6347.459,13.315
6348.923,11.966
6350.383,13.582
6351.848,12.945
6353.309,12.62
6354.774,12.288
6356.236,12.985
6357.698,12.992
6359.164,12.058
6360.627,12.577
6362.094,12.455
6363.558,12.668
6365.025,13.292
6366.489,11.234
6367.954,11.135
6369.422,12.552
6370.888,12.483
6372.356,12.699
6373.823,12.483
6375.292,12.657
6376.759,13.785
6378.226,13.613
6379.697,13.11
6381.165,12.653
6382.636,12.303
6384.104,13.214
6385.576,13.565
6387.045,12.84
6388.515,13.418
6389.988,13.016
6391.458,13.491
6392.932,13.6
6394.402,11.702
6395.877,13.14
6397.348,14.075
6398.82,13.217
6400.295,12.64
6401.768,13.285
6403.244,13.566
6404.717,12.978
6406.194,12.428
6407.668,12.734
6409.142,12.635
6410.62,12.563
6412.095,12.586
6413.573,11.411
6415.049,12.533
6416.528,13.159
6418.004,12.74
6419.48,13.908
6420.961,12.526
6422.438,13.019
6423.919,12.363
6425.397,11.331
6426.878,13.337
6428.357,12.215
6429.836,12.585
6431.318,13.593
6432.798,13.082
6434.281,12.708
6435.762,12.842
6437.246,12.92
6438.727,13.787
6440.211,13.531
6441.693,13.018
6443.175,12.143
6444.661,12.434
6446.143,11.219
6447.629,11.597
6449.113,12.478
6450.6,12.173
6452.084,12.326
6453.568,12.812
6455.057,12.577
6456.542,12.557
6458.03,13.155
6459.516,12.952
6461.005,12.856
6462.492,13.643
6463.979,13.708
6465.469,12.993
6466.957,12.317
6468.448,13.307
6469.936,13.099
6471.428,13.567
6472.917,13.031
6474.406,13.975
6475.898,12.599
6477.388,14.049
6478.882,13.528
6480.373,13.404
6481.867,13.427
6483.358,12.56
6484.85,13.157
6486.345,13.299
6487.837,13.024
6489.333,12.824
6490.826,12.933
6492.323,13.645
6493.816,13.203
6495.31,13.895
6496.808,13.386
6498.303,13.389
6499.801,13.604
6501.296,13.613
6502.795,14.301
6504.292,13.522
6505.788,12.224
6507.288,13.206
6508.785,13.669
6510.286,12.912
6511.784,12.432
6513.285,13.087
6514.784,13.423
6516.282,13.024
6517.785,12.557
6519.284,12.345
6520.788,12.399
6522.288,12.469
6523.792,12.867
6525.292,13.35
6526.794,12.344
6528.299,12.061
6529.801,12.093
6531.306,12.378
6532.809,11.442
6534.315,12.246
6535.818,12.106
6537.322,12.165
6538.83,12.956
6540.334,13.037
6541.842,13.457
6543.347,12.919
6544.856,12.788
6546.361,12.795
6547.868,12.831
6549.377,13.085
6550.884,12.308
6552.395,12.097
6553.902,13.272
6555.414,13.104
6556.921,11.598
6558.434,12.903
6559.942,12.217
6561.451,11.604
6562.964,12.363
6564.474,12.439
6565.988,10.669
6567.499,9.625
6569.013,9.266
6570.524,10.046
6572.036,10.716
6573.551,10.246
6575.063,9.91
6576.58,10.797
6578.092,11.081
6579.609,11.172
6581.123,12.327
6582.637,13.108
6584.155,12.831
6585.669,12.809
6587.188,12.344
6588.704,12.18
6590.223,12.404
6591.739,12.897
6593.255,12.219
6594.776,12.459
6596.293,11.502
6597.814,12.364
6599.332,13.114
6600.854,12.889
6602.372,12.754
6603.891,13.821
6605.414,12.746
6606.934,13.293
6608.457,13.175
6609.977,12.978
6611.501,13.137
6613.022,12.509
6614.544,12.574
6616.069,12.822
6617.591,12.708
6619.117,11.77
6620.64,12.914
6622.167,12.968
6623.69,13.569
6625.214,12.877
6626.742,12.335
6628.266,13.292
6629.794,12.065
6631.32,12.806
6632.849,13.602
6634.375,12.136
6635.901,12.147
6637.431,12.755
6638.958,11.554
6640.489,12.529
6642.017,12.497
6643.548,12.3
6645.077,13.144
6646.605,12.362
6648.138,11.963
6649.667,13.081
6651.201,12.654
6652.731,12.288
6654.265,13.19
6655.796,12.985
6657.327,12.905
6658.862,11.883
6660.394,12.901
6661.93,13.16
6663.462,12.892
6664.999,12.892
6666.532,12.253
6668.066,13.006
6669.604,12.033
6671.138,12.787
6672.676,12.872
6674.211,12.466
6675.75,12.754
6677.286,12.357
6678.826,12.688
6680.362,13.083
6681.899,13.258
6683.44,13.368
6684.978,13.18
6686.519,13.083
6688.057,12.531
6689.6,13.307
6691.138,13.365
6692.678,11.735
6694.221,12.483
6695.761,12.572
6697.305,11.774
6698.846,12.306
6700.391,12.605
6701.932,12.739
6703.474,12.404
6705.02,12.696
6706.562,12.135
6708.108,12.023
6709.652,12.055
6711.199,12.661
6712.743,12.844
6714.287,12.258
6715.835,12.103
6717.38,12.098
6718.929,12.813
6720.475,12.91
6722.025,12.349
6723.571,12.534
6725.118,12.405
6726.668,12.792
6728.216,13.576
6729.768,13.314
6731.316,13.363
6732.868,13.378
6734.417,12.577
6735.966,12.734
6737.52,11.94
6739.069,13.958
6740.624,13.194
6742.174,13.226
6743.729,13.174
6745.28,13.799
6746.832,13.67
6748.388,12.826
6749.94,13.475
6751.497,12.934
6753.05,12.327
6754.607,13.119
6756.161,13.158
6757.715,13.3
6759.273,13.005
6760.829,12.764
6762.388,13.477
6763.943,12.849
6765.503,12.154
6767.06,13.046
6768.616,13.368
6770.177,13.844
6771.734,12.871
6773.296,13.287
6774.854,12.716
6776.417,11.961
6777.976,11.838
6779.535,12.044
6781.098,12.92
6782.658,12.551
6784.222,12.784
6785.783,13.256
6787.348,12.347
6788.909,13.688
6790.471,12.166
6792.037,12.211
6793.599,13.204
6795.166,13.026
6796.729,13.554
6798.296,12.299
6799.86,12.316
6801.428,12.761
6802.993,12.476
6804.558,12.191
6806.127,12.185
6807.693,12.499
6809.263,12.886
6810.829,13.115
6812.399,13.116
6813.967,13.297
6815.534,12.625
6817.106,12.6
6818.674,13.562
6820.247,12.531
6821.815,11.888
6823.389,12.611
6824.958,13.09
6826.528,12.404
6828.103,12.774
6829.673,13.187
6831.249,11.954
6832.82,12.915
6834.396,14.275
6835.968,13.682
6837.541,13.12
6839.117,12.817
6840.69,13.147
6842.268,12.846
6843.842,11.679
6845.42,11.865
6846.995,12.295
6848.57,12.333
6850.149,12.502
6851.725,12.884
6853.305,12.883
6854.882,12.476
6856.462,12.588
6858.04,12.876
6859.618,12.403
6861.199,12.342
6862.778,13.412
6864.36,12.845
6865.939,11.602
6867.522,13.219
6869.103,12.368
6870.683,12.307
6872.267,11.237
6873.848,10.393
6875.433,11.243
6877.015,11.398
6878.601,11.954
6880.183,11.501
6881.766,11.983
6883.353,11.893
6884.936,11.803
6886.524,12.354
6888.108,12.688
6889.696,14.684
6891.281,12.938
6892.867,12.683
6894.456,12.412
6896.042,13.094
6897.632,12.99
6899.219,12.563
6900.811,11.891
6902.398,11.28
6903.986,11.773
6905.578,11.839
6907.167,12.216
6908.759,11.877
6910.349,11.978
6911.942,12.933
6913.532,12.893
6915.123,12.466
6916.717,12.546
6918.308,12.818
6919.904,12.151
6921.496,11.867
6923.092,11.917
6924.685,13.341
6926.281,12.539
6927.875,12.526
6929.468,12.677
6931.066,11.868
6932.661,10.942
6934.259,12.21
6935.854,12.052
6937.454,11.761
6939.05,12.272
6940.646,11.566
6942.247,12.172
6943.844,11.778
6945.445,12.286
6947.043,12.049
6948.645,11.795
6950.243,10.705
6951.842,11.676
6953.445,12
6955.045,12.816
6956.649,11.223
6958.249,11.782
6959.854,12.446
6961.455,11.642
6963.056,11.756
6964.662,11.281
6966.264,11.054
6967.871,11.778
6969.474,12.082
6971.081,11.734
6972.684,11.989
6974.289,12.727
6975.896,11.972
6977.501,12.005
6979.11,12.503
6980.716,11.499
6982.326,11.257
6983.932,11.261
6985.539,11.5
6987.149,11.631
6988.757,12.666
6990.369,13.754
6991.977,12.123
6993.589,11.585
6995.198,11.699
6996.807,11.939
6998.42,13.011
7000.03,11.906
7001.645,11.205
7003.255,12.757
7004.87,12.165
7006.482,12.615
7008.094,12.797
7009.709,12.496
7011.322,12.239
7012.939,12.26
7014.552,12.575
7016.17,12.357
7017.784,12.077
7019.398,12.448
7021.017,12.331
7022.632,12.54
7024.251,11.463
7025.868,11.987
7027.488,12.327
7029.104,11.744
7030.721,11.769
7032.343,12.196
7033.96,12.584
7035.583,12.503
7037.201,12.728
7038.824,12.722
7040.443,12.72
7042.066,12.492
7043.687,12.073
7045.307,11.73
7046.932,11.639
7048.553,11.224
7050.178,12.051
7051.8,11.951
7053.426,11.939
7055.049,12.442
7056.672,12.051
7058.299,12.291
7059.923,12.267
7061.551,12.189
7063.175,12.173
7064.804,12.325
7066.429,12.703
7068.055,12.771
7069.685,12.278
7071.311,11.929
7072.942,12.372
7074.569,11.549
7076.2,11.624
7077.828,12.025
7079.456,12.323
7081.089,12.049
7082.718,12.338
7084.351,12.292
7085.981,11.756
7087.615,12.82
7089.245,11.633
7090.876,11.064
7092.511,11.122
7094.143,11.144
7095.779,12.229
7097.411,12.027
7099.048,11.917
7100.681,12.765
7102.314,11.864
7103.952,12.142
7105.586,12.274
7107.225,13.085
7108.86,12.476
7110.5,12.676
7112.135,13.003
7113.771,12.957
7115.412,12.843
7117.048,12.595
7118.69,11.86
7120.327,13.566
7121.969,13.151
7123.608,12.23
7125.247,12.566
7126.89,12.304
7128.529,12.333
7130.173,12.571
7131.813,12.564
7133.458,12.971
7135.099,12.012
7136.74,12.67
7138.386,12.223
7140.028,11.925
7141.675,11.341
7143.317,12.852
7144.965,12.157
7146.608,12.037
7148.252,12.302
7149.901,12.34
7151.546,12.754
7153.195,12.655
7154.84,13.296
7156.49,12.379
7158.137,13.041
7159.783,11.707
7161.435,11.635
7163.082,12.941
7164.734,12.625
7166.382,12.145
7168.035,11.888
7169.684,12.296
7171.337,12.238
7172.986,11.714
7174.637,12.043
7176.291,12.915
7177.942,12.426
7179.597,12.907
7181.249,12.418
7182.905,12.05
7184.557,13.194
7186.21,12.803
7187.867,12.607
7189.521,12.347
7191.179,12.144
7192.833,12.407
7194.492,12.457
7196.146,12.071
7197.802,11.721
7199.462,12.164
7201.118,12.247
7202.779,11.953
7204.436,12.36
7206.097,12.052
7207.755,11.646
7209.413,12.646
7211.076,13.278
7212.734,12.923
7214.397,11.805
7216.057,12.256
7217.721,13.175
7219.382,12.775
7221.042,12.559
7222.708,12.106
7224.369,11.949
7226.035,12.075
7227.697,12.193
7229.364,12.572
7231.027,12.585
7232.691,11.917
7234.358,12.52
7236.023,12.582
7237.691,11.562
7239.356,11.388
7241.026,12.423
7242.692,12.87
7244.358,10.822
7246.028,12.362
7247.695,11.859
7249.367,11.296
7251.034,12.418
7252.707,12.592
7254.375,13.004
7256.044,13.243
7257.717,11.502
7259.387,13.013
7261.061,12.55
7262.731,12.283
7264.406,12.519
7266.077,11.981
7267.749,11.755
7269.424,12.405
7271.097,12.604
7272.773,12.761
7274.446,13.551
7276.124,13.018
7277.798,12.81
7279.472,9.627
7281.151,12.242
7282.826,14.971
7284.505,10.804
7286.181,12.157
7287.861,13.226
7289.538,12.878
7291.215,13.262
7292.896,11.739
7294.574,11.467
7296.256,11.409
7297.934,12.157
7299.617,12.051
7301.296,12.847
7302.98,13.455
7304.66,12.161
7306.341,12.25
7308.025,12.921
7309.707,12.773
7311.392,11.207
7313.074,12.524
7314.761,11.177
7316.443,12.04
7318.126,11.432
7319.814,8.115
7321.498,12.45
7323.186,13.117
7324.871,12.082
7326.56,12.067
7328.246,12.58
7329.931,13.387
7331.622,12.559
7333.308,11.352
7335,12.632
7336.687,13.472
7338.378,13.143
7340.067,12.684
7341.755,12.777
7343.448,11.615
7345.138,12.117
7346.832,14.056
7348.521,12.614
7350.216,12.505
7351.907,11.851
7353.598,12.038
7355.294,11.997
7356.986,11.789
7358.683,12.684
7360.375,12.542
7362.073,11.821
7363.766,13.004
7365.46,12.794
7367.159,11.667
7368.854,12.99
7370.553,12.877
7372.249,10.834
7373.949,12.635
7375.645,12.91
7377.342,12.652
7379.043,13.105
7380.74,12.657
7382.442,12.595
7384.141,12.337
7385.843,13.002
7387.542,11.757
7389.242,11.92
7390.946,12.703
7392.646,12.186
7394.351,9.741
7396.052,11.376
7397.757,12.82
7399.459,12.743
7401.162,11.533
7402.868,13.692
7404.571,11.473
7406.279,11.997
7407.982,13.172
7409.691,12.4
7411.396,12.63
7413.101,12.014
7414.81,13.26
7416.516,12.598
7418.226,12.77
7419.933,12.451
7421.644,13.233
7423.351,12.374
7425.059,11.855
7426.771,13.048
7428.479,12.076
7430.192,12.446
7431.901,13.34
7433.615,11.262
7435.325,13.959
7437.04,11.817
7438.751,13.53
7440.462,12.963
7442.178,11.068
7443.89,12.541
7445.606,10.933
7447.319,12.196
7449.037,13.742
7450.75,11.785
7452.464,12.39
7454.183,11.036
7455.898,12.129
7457.617,12.419
7459.333,12.735
7461.053,12.405
7462.769,11.772
7464.486,13.001
7466.207,12.342
7467.925,12.25
7469.647,12.537
7471.365,12.527
7473.088,11.438
7474.808,12.37
7476.527,12.652
7478.251,12.07
7479.971,11.195
7481.696,13.069
7483.417,12.008
7485.143,12.562
7486.865,13.407
7488.587,11.944
7490.314,12.522
7492.037,11.461
7493.765,12.136
7495.489,12.585
7497.217,11.234
7498.942,10.931
7500.667,11.748
7502.397,12.643
7504.123,13.61
7505.853,12.277
7507.58,12.21
7509.311,12.071
7511.039,12.285
7512.767,11.918
7514.499,12.006
7516.228,11.605
7517.961,11.999
7519.69,12.215
7521.424,12.444
7523.155,12.098
7524.885,12.363
7526.621,11.641
7528.352,12.23
7530.088,13.285
7531.82,11.95
7533.557,11.24
7535.291,11.426
7537.024,13.37
7538.762,12.884
7540.496,12.14
7542.235,12.324
7543.97,13.108
7545.709,11.878
7547.445,12.928
7549.182,12.741
7550.923,11.556
7552.66,12.262
7554.401,13.546
7556.139,12.801
7557.882,12.137
7559.62,13.277
7561.359,12.155
7563.103,12.949
7564.843,12.088
7566.587,12.07
7568.328,12.426
7570.073,12.595
7571.815,12.822
7573.561,12.35
7575.303,10.364
7577.046,13.045
7578.793,12.702
7580.537,13.034
7582.285,12.546
7584.029,11.831
7585.778,13.093
7587.523,11.79
7589.269,11.72
7591.019,12.768
7592.765,12.563
7594.516,12.737
7596.263,12.463
7598.014,13.061
7599.762,11.213
7601.511,11.569
7603.264,15.813
7605.013,14.083
7606.766,12.632
7608.516,13.582
7610.271,14.052
7612.021,12.318
7613.772,12.758
7615.528,12.587
7617.28,10.436
7619.037,12.029
7620.79,11.356
7622.547,12.793
7624.3,11.713
7626.054,12.965
7627.813,11.896
7629.568,13.884
7631.327,11.726
7633.083,9.951
7634.843,12.49
7636.599,11.154
7638.356,12.886
7640.117,11.561
7641.875,10.937
7643.637,9.908
7645.396,12.007
7647.159,12.963
7648.918,12.231
7650.677,11.795
7652.442,11.514
7654.202,12.043
7655.967,11.766
7657.729,10.493
7659.494,12.052
7661.256,12.151
7663.019,13.009
7664.786,12.111
7666.549,11.364
7668.317,13.367
7670.081,11.301
7671.85,12.197
7673.615,11.204
7675.38,11.627
7677.15,12.28
7678.916,12.047
7680.687,12.839
7682.454,12.016
7684.225,13.066
7685.993,10.995
7687.761,12.014
7689.534,11.771
7691.303,11.726
7693.077,12.52
7694.846,12.578
7696.621,12.877
7698.391,12.362
7700.162,13.292
7701.938,12.074
7703.71,12.062
7705.486,12.279
7707.259,12.384
7709.036,12.036
7710.81,11.256
7712.588,14.029
7714.362,12.619
7716.137,10.961
7717.916,13.407
7719.691,10.71
7721.472,13.009
7723.248,13.947
7725.029,11.949
7726.806,11.417
7728.583,11.734
7730.366,11.731
7732.144,12.374
7733.927,12.039
7735.707,12.872
7737.49,12.196
7739.27,12.027
7741.051,11.599
7742.835,11.64
7744.617,11.424
7746.403,13.396
7748.185,12.59
7749.972,11.993
7751.754,11.516
7753.538,9.92
7755.326,10.971
7757.11,12.007
7758.898,13.143
7760.684,12.069
7762.473,12.887
7764.259,10.86
7766.045,13.255
7767.836,12.307
7769.623,11.479
7771.415,12.091
